"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"SPPL2C"	-0.138447	6.616171	1.664615	0.1969814	0.2728587
"CTD-2189E23.2"	-0.1694093	3.770935	1.664445	0.1970043	0.2728594
"HNF1A-AS1"	-0.1339357	4.259464	1.664154	0.1970433	0.2728826
"RP11-24P14.1"	-0.3416627	1.812708	1.663916	0.1970754	0.272896
"TEX29"	-0.3993325	0.996442	1.663347	0.1971521	0.2729712
"RP11-1082L8.1"	-0.2308167	4.445035	1.662534	0.1972615	0.2730918
"AL023583.1"	-0.2100927	2.571071	1.661487	0.1974026	0.2732561
"RP11-655H13.2"	-0.2925192	2.51572	1.660517	0.1975335	0.2734062
"CTD-3099C6.9"	0.1949125	4.58343	1.659479	0.1976737	0.2735693
"RP5-857K21.3"	0.1426923	6.003319	1.656011	0.1981427	0.2741873
"RP11-317B3.2"	0.1040724	5.882173	1.653142	0.1985319	0.2746946
"AC128709.1"	0.1884013	3.406432	1.652261	0.1986515	0.274829
"AP000281.1"	0.1424317	7.598429	1.650854	0.1988428	0.2750475
"HIST2H4B"	-0.1393759	8.062991	1.650768	0.1988545	0.2750475
"RP11-529A4.9"	-0.1921865	5.682288	1.650043	0.198953	0.2751526
"IQCF2"	0.2099276	4.396335	1.647669	0.1992764	0.2755687
"RP11-359B20.5"	0.157986	3.669753	1.647125	0.1993507	0.2756402
"RP11-451M19.2"	-0.2238853	3.297707	1.644898	0.1996547	0.2760292
"PRR5"	0.1589776	4.164989	1.644456	0.1997152	0.2760815
"RPL21P5"	-0.1913583	3.43055	1.642681	0.199958	0.2763859
"ZRANB3"	0.1482283	4.265753	1.642277	0.2000133	0.276431
"AC018470.1"	0.2313374	2.593224	1.641114	0.2001726	0.2766199
"OR5BJ1P"	-0.1460342	5.866343	1.640942	0.2001963	0.2766213
"RP11-561P12.5"	-0.2211084	3.398686	1.640535	0.2002521	0.2766671
"KRTAP12-1"	-0.1194273	5.571078	1.640293	0.2002853	0.2766816
"VMP1"	-0.3845897	1.150876	1.63957	0.2003845	0.2767873
"RP11-512G4.1"	-0.1723327	2.889469	1.635368	0.2009622	0.2775538
"RP11-653G8.2"	-0.1506396	2.966182	1.634988	0.2010145	0.2775947
"C22orf43"	0.2113778	4.109018	1.633637	0.2012008	0.2778205
"MAPK12"	0.3055336	3.974118	1.628989	0.201843	0.2786758
"CRYZP1"	0.117972	7.201618	1.628345	0.201932	0.2787626
"PARD6A"	0.2107567	2.718636	1.628204	0.2019516	0.2787626
"RP1-34B20.4"	-0.1458212	6.524533	1.62392	0.2025461	0.2795516
"CTD-2320B12.3"	0.1601083	3.116597	1.623372	0.2026222	0.279625
"DDIT4L"	0.1086831	6.362423	1.618626	0.2032834	0.2805058
"RP11-47G11.2"	-0.1669489	3.228746	1.618019	0.2033683	0.2805912
"RP11-58K22.1"	-0.2258117	1.982199	1.617729	0.2034087	0.2806153
"RP11-159C21.4"	0.1331865	5.058687	1.614349	0.2038815	0.2812357
"RP11-12D5.4"	0.2073909	2.955516	1.612899	0.2040847	0.2814842
"RP11-122C9.1"	-0.2331701	2.571469	1.6122	0.2041829	0.2815878
"CTD-2024I7.1"	0.2825491	3.043825	1.607911	0.2047857	0.2823786
"RP1-224A6.3"	0.1167974	5.324354	1.607791	0.2048025	0.2823786
"AC074051.1"	-0.3128853	2.367375	1.607408	0.2048566	0.2824211
"TRAV9-2"	-0.401181	0.4142208	1.605036	0.2051909	0.2828502
"AC005757.6"	0.1714822	2.806188	1.604226	0.2053054	0.2829438
"ACYP2"	-0.1525176	9.004762	1.604204	0.2053085	0.2829438
"CCR1"	0.1408901	4.364244	1.604063	0.2053284	0.2829438
"CTD-2024P10.2"	0.1654177	5.208747	1.603326	0.2054325	0.2830553
"RP11-715C4.1"	0.2902584	3.213179	1.600699	0.2058042	0.2835354
"RP11-483G21.3"	0.1206455	6.57623	1.598634	0.206097	0.2839067
"ACBD7"	-0.3116663	1.081043	1.59844	0.2061245	0.2839126
"RP11-290L1.6"	-0.2794117	1.97067	1.596656	0.2063778	0.2842294
"RP4-797C5.2"	-0.2357815	1.909414	1.59592	0.2064824	0.2843414
"SLITRK1"	0.1276256	7.32878	1.595524	0.2065387	0.2843868
"hsa-mir-6080"	0.2164917	4.447054	1.595326	0.2065668	0.2843935
"RP11-738G5.2"	0.111712	6.786392	1.593914	0.2067679	0.2846382
"RP11-2A1.1"	0.1393982	4.25074	1.591739	0.2070778	0.2850135
"GNAI2"	0.1595874	6.148189	1.591673	0.2070873	0.2850135
"RN7SKP28"	0.1235565	6.904065	1.58933	0.2074219	0.2854419
"ZNF582-AS1"	-0.3072724	0.9908566	1.584306	0.2081416	0.2864
"AC010524.2"	-0.1742387	5.588633	1.583933	0.2081951	0.2864414
"IFNL2"	-0.1543181	7.140491	1.583662	0.2082339	0.2864625
"RNU6-797P"	0.1359564	5.656343	1.583083	0.2083171	0.2865446
"RP11-344N10.4"	0.1128498	7.406011	1.582861	0.2083491	0.2865563
"RP11-662I13.1"	-0.1769988	5.28785	1.582643	0.2083804	0.286567
"CDK4"	-0.1677233	4.867207	1.581888	0.208489	0.2866841
"NR0B2"	0.1666404	4.421266	1.581032	0.2086121	0.286821
"AL353671.4"	-0.1188473	6.757333	1.579886	0.2087771	0.2870156
"MVD"	-0.2238263	3.615258	1.578926	0.2089155	0.2871736
"MIR571"	0.146034	4.856626	1.577929	0.2090593	0.2873389
"RP11-60E8.4"	-0.1195138	7.1613	1.576325	0.2092908	0.2875964
"PHKG2"	-0.1848753	4.37287	1.576304	0.2092939	0.2875964
"SPIRE1"	0.2624778	4.878709	1.575827	0.2093628	0.2876588
"KAT7"	-0.1027595	6.103643	1.575534	0.2094051	0.2876845
"CAMKK1"	-0.1358866	6.047932	1.575062	0.2094734	0.2877459
"RP11-673P17.2"	0.1580504	4.498603	1.572426	0.209855	0.2882377
"AL365361.1"	-0.1203362	8.85659	1.571745	0.2099537	0.2883408
"AC106786.1"	-0.151112	7.58512	1.57107	0.2100517	0.288443
"AC093787.1"	0.1971908	5.1607	1.569689	0.2102521	0.2886857
"VN1R11P"	-0.1258287	5.761597	1.569228	0.2103191	0.2887286
"AC068535.2"	0.1068461	6.495137	1.569149	0.2103307	0.2887286
"RNU6-975P"	-0.2236638	1.791012	1.566529	0.2107117	0.2892192
"EEF1A1P19"	0.1425614	10.28346	1.566203	0.2107593	0.2892519
"GS1-256O22.1"	-0.1564574	6.96882	1.565761	0.2108236	0.2893077
"CADPS2"	0.2362587	4.361285	1.565123	0.2109167	0.2894029
"ANKRD20A19P"	0.112609	6.163377	1.561221	0.2114865	0.2901521
"RN7SL867P"	-0.1635126	5.112164	1.559327	0.2117637	0.2904998
"B4GALT6"	-0.1478441	4.704307	1.559041	0.2118056	0.2905246
"RP11-206F17.2"	0.1528608	4.990623	1.557747	0.2119954	0.2907358
"DPP9"	-0.1441314	6.443671	1.557666	0.2120072	0.2907358
"IGLJ6"	0.1733152	5.229304	1.557418	0.2120437	0.2907531
"CTD-2014B16.2"	-0.2442186	2.612229	1.556963	0.2121105	0.2907878
"SLAMF8"	0.10263	7.464031	1.556921	0.2121166	0.2907878
"ZNF397"	-0.1838558	3.93033	1.55615	0.2122298	0.2908751
"HNRNPA2B1"	-0.1617982	9.015622	1.556013	0.21225	0.2908751
"ROCK1"	0.1340267	4.085235	1.556	0.2122518	0.2908751
"RP13-30A9.2"	-0.1186761	6.128826	1.555514	0.2123233	0.2909403
"HMCN2"	0.1520484	2.740817	1.553671	0.2125943	0.291279
"PDLIM1P1"	-0.1768213	3.906745	1.552367	0.2127864	0.2914946
"AC079154.1"	0.1776093	5.918599	1.552278	0.2127994	0.2914946
"MIR1972-2"	0.1847105	3.344781	1.551629	0.2128952	0.291593
"DNAJB11"	-0.1320724	7.598506	1.551235	0.2129532	0.2916399
"RP11-169K19.1"	0.3250254	3.068764	1.550993	0.2129889	0.291656
"TMEM139"	-0.2117151	4.157865	1.550315	0.2130889	0.2917602
"CTA-407F11.6"	0.1080088	6.870281	1.549325	0.2132352	0.2919277
"AC073869.13"	0.09737087	7.124577	1.548691	0.2133288	0.2920231
"LTV1P1"	-0.1346991	4.595078	1.547465	0.2135101	0.2922385
"IPO11"	0.290592	4.161695	1.546617	0.2136355	0.2923774
"RP1-272J12.1"	0.2016372	5.613132	1.545171	0.2138498	0.2926378
"ACACA"	0.2915346	1.42066	1.544509	0.213948	0.2927393
"HMGN1"	-0.3880771	4.481851	1.543713	0.214066	0.2928375
"PRMT3"	0.1469644	7.064418	1.543701	0.2140677	0.2928375
"CTC-265N9.1"	0.1351124	6.202007	1.542778	0.2142048	0.2929922
"RP11-475J5.7"	-0.2962672	8.421688	1.541728	0.2143607	0.2931726
"TRBV11-2"	0.1565471	6.348549	1.54024	0.214582	0.2934424
"MT1P1"	-0.2141752	4.652375	1.539531	0.2146877	0.293554
"TRAM2"	0.1635719	6.79637	1.538557	0.2148328	0.2937132
"RNU6-671P"	0.134942	5.707742	1.538426	0.2148522	0.2937132
"PDF"	0.2424389	5.779921	1.534737	0.215403	0.2944331
"LINC00380"	0.177486	6.919451	1.534094	0.2154991	0.2945315
"SLC25A52"	-0.2151315	3.265505	1.533515	0.2155857	0.2946169
"DDX56"	-0.1762137	2.791607	1.532876	0.2156813	0.2946992
"AC003005.2"	0.1732737	5.662782	1.53279	0.2156942	0.2946992
"MAN1A1"	-0.1826196	4.06981	1.53175	0.2158499	0.2948789
"SOS1-IT1"	-0.1432191	5.191021	1.531276	0.2159211	0.2949431
"AC079780.3"	-0.404197	1.70167	1.529059	0.2162537	0.2953557
"GP5"	-0.1817555	2.286588	1.528941	0.2162715	0.2953557
"PAK6"	-0.1357608	5.038719	1.52814	0.2163918	0.2954869
"SNX29P2"	-0.1699627	2.346745	1.527139	0.2165424	0.2956594
"PLCD1"	0.2209786	3.081805	1.526696	0.216609	0.2957173
"RTF1"	-0.1085544	7.536447	1.526379	0.2166567	0.2957494
"OR8K5"	0.1050838	6.358917	1.525905	0.2167281	0.2958137
"RP5-903G2.2"	0.2464631	5.378954	1.52552	0.2167861	0.2958598
"RP11-480A16.1"	0.1435318	5.951962	1.525193	0.2168354	0.295894
"ATP5SL"	-0.4233708	0.8629177	1.524795	0.2168952	0.2959426
"AC015688.3"	0.1680976	2.663496	1.524383	0.2169574	0.2959943
"MAGEB18"	-0.159461	3.579311	1.523655	0.2170672	0.296111
"CENPIP1"	0.126177	5.629252	1.522645	0.2172197	0.2962859
"NCAM1-AS1"	0.1617361	2.511592	1.5217	0.2173624	0.2964474
"RP11-433O3.1"	-0.2144771	1.928209	1.520088	0.2176062	0.2967467
"GS1-124K5.7"	-0.3046567	1.278935	1.519025	0.2177672	0.2969331
"CTD-2501B8.5"	0.1884105	3.487806	1.517301	0.2180284	0.2972561
"RP11-342M21.2"	0.1473794	4.133142	1.515317	0.2183296	0.2976335
"CTC-471C19.1"	0.1218563	5.913043	1.514683	0.2184259	0.2977316
"MSRA"	-0.1434428	6.798985	1.511771	0.2188691	0.2983023
"AC090955.5"	0.2239627	2.08858	1.509976	0.2191427	0.2986418
"RP1-136B1.1"	-0.1491326	5.678084	1.508483	0.2193707	0.2989192
"NWD1"	0.1107373	5.874367	1.508034	0.2194393	0.2989793
"BX470187.1"	-0.0989737	7.474065	1.507519	0.2195181	0.2990533
"CTA-253N17.1"	-0.2042505	3.211851	1.506973	0.2196016	0.2991337
"CTD-2281M20.1"	-0.1957437	6.438619	1.506397	0.2196897	0.2992202
"ACER1"	0.227811	4.137823	1.505705	0.2197957	0.2993312
"MISP"	0.1152436	5.823056	1.503408	0.2201477	0.2997771
"DOC2B"	0.1364529	6.722516	1.502683	0.220259	0.2998694
"THEM4"	0.1519238	4.815897	1.502646	0.2202646	0.2998694
"SHOX2"	-0.1650753	2.960655	1.501506	0.2204398	0.3000745
"FAM26E"	0.1971862	4.849265	1.500276	0.2206289	0.3002984
"RNA5SP329"	-0.2299598	1.842873	1.499908	0.2206855	0.3003419
"RNU4-88P"	-0.4298132	3.916321	1.499558	0.2207393	0.3003817
"RP11-118B18.2"	0.2082533	2.405498	1.498501	0.2209022	0.3005698
"RP11-46H11.12"	0.1344297	5.452174	1.49728	0.2210904	0.3007924
"AC005255.3"	0.1807497	7.020156	1.496845	0.2211574	0.30085
"LRRC3-AS1"	-0.1518206	7.504832	1.496192	0.2212581	0.3009535
"RP4-706A16.3"	-0.1787331	3.048822	1.495852	0.2213107	0.3009914
"RGPD1"	-0.1118801	5.430317	1.494867	0.2214628	0.3011301
"TMEM18"	-0.1609553	4.81606	1.49486	0.2214639	0.3011301
"C11orf94"	0.2513179	3.238475	1.494713	0.2214867	0.3011301
"AL353626.2"	0.1568156	5.824986	1.494065	0.2215868	0.3012327
"OR10A3"	-0.1797789	1.850026	1.493724	0.2216395	0.3012708
"RPL32P28"	0.1475939	4.442628	1.493259	0.2217115	0.3013351
"RPL5P19"	-0.1940109	3.017858	1.490661	0.2221139	0.3018284
"RP11-379I19.2"	0.2703928	1.128409	1.490596	0.2221239	0.3018284
"CTD-2313D3.1"	0.1443763	4.526361	1.490436	0.2221488	0.3018285
"OSBP2"	-0.1220525	4.952094	1.489966	0.2222217	0.301894
"RP11-238K6.1"	-0.2161722	1.761082	1.487488	0.2226066	0.3023833
"KB-1027C11.4"	-0.2002128	4.57088	1.487243	0.2226448	0.3024014
"PPFIA4"	0.1238662	6.345978	1.486743	0.2227225	0.3024734
"RP11-576N17.2"	-0.2582923	3.517656	1.486005	0.2228374	0.3025957
"XXbac-BPG27H4.8"	-0.1058813	7.622636	1.485272	0.2229514	0.3027169
"AC006273.5"	-0.1330584	6.868386	1.484921	0.2230062	0.3027575
"RNU2-36P"	-0.1283779	5.933085	1.484545	0.2230648	0.3028034
"PCYT1A"	-0.1421727	5.626312	1.48379	0.2231824	0.3029294
"RP3-423B22.5"	0.1377619	5.265038	1.483024	0.223302	0.3030385
"RP11-105N14.1"	-0.09862607	6.594142	1.482957	0.2233125	0.3030385
"CTA-369K23.1"	-0.175458	3.289739	1.482406	0.2233985	0.3031216
"RNU6-949P"	-0.1218094	4.40316	1.480596	0.2236812	0.3034584
"RP1-72A23.3"	0.1034765	8.141166	1.480499	0.2236965	0.3034584
"TMEM74B"	-0.1275922	7.492543	1.479034	0.2239257	0.3037356
"FBXO47"	0.108898	6.671072	1.477892	0.2241047	0.3039333
"CDCA8"	-0.1198358	7.302496	1.477665	0.2241402	0.3039333
"AC010723.2"	0.1530002	4.248107	1.477627	0.2241461	0.3039333
"RP1-20C7.6"	0.3453056	7.32998	1.477266	0.2242028	0.3039763
"CTD-2536I1.1"	-0.1255072	7.568007	1.477071	0.2242334	0.303984
"RP11-983C2.4"	-0.745535	0.3897735	1.476434	0.2243333	0.3040857
"RP11-173E2.1"	0.430122	5.249687	1.475914	0.2244149	0.3041626
"AL513185.1"	-0.1174533	4.725135	1.474795	0.2245907	0.304367
"PTGER4"	0.1395986	3.798809	1.472115	0.2250123	0.3049045
"RNF217"	-0.1613696	6.070217	1.471689	0.2250794	0.3049616
"AGAP6"	0.1296381	5.274155	1.471443	0.2251182	0.3049803
"RP11-452D24.1"	-0.1075138	9.220564	1.47091	0.2252021	0.3050601
"RP11-540E16.1"	-0.1683614	6.507336	1.470029	0.2253412	0.3052115
"CTD-2026K11.1"	0.1097887	5.678876	1.469858	0.2253682	0.3052115
"KRTAP10-9"	-0.1384942	4.91603	1.469632	0.2254038	0.3052115
"SNRPEP3"	-0.1109456	6.238694	1.469568	0.2254139	0.3052115
"hsa-mir-3195"	0.131501	6.739003	1.468579	0.2255701	0.3053891
"ATP1A1OS"	-0.2251383	2.824365	1.467529	0.225736	0.3055756
"RN7SL516P"	-0.2364289	4.063896	1.46739	0.2257579	0.3055756
"RP11-58O9.1"	0.1085707	6.520302	1.466721	0.2258638	0.3056851
"AP000318.2"	0.149186	5.035338	1.46384	0.2263202	0.3062687
"MIR3680-2"	0.1741405	4.96525	1.462932	0.2264642	0.3064215
"MDFIC"	-0.119888	5.918405	1.462812	0.2264833	0.3064215
"RP11-294O2.1"	0.1306591	4.928989	1.461364	0.2267132	0.3066986
"AC006499.3"	-0.2174179	2.056276	1.460729	0.2268141	0.3067868
"AC099791.1"	0.1141623	6.485547	1.460638	0.2268287	0.3067868
"RNU1-78P"	-0.1337117	6.393357	1.458387	0.227187	0.3072373
"EBAG9P1"	-0.1504214	3.671591	1.457149	0.2273842	0.3074701
"AC007405.4"	0.1076697	7.437263	1.456478	0.2274914	0.3075809
"SRP68P3"	-0.158344	4.481561	1.455719	0.2276125	0.3076788
"HMGB1P46"	-0.1582847	7.514342	1.455708	0.2276143	0.3076788
"B3GNT2"	0.1559998	3.075156	1.455275	0.2276834	0.3077382
"RP11-111M22.5"	-0.1491376	2.941715	1.453746	0.2279278	0.3080344
"RPL36AP40"	0.1089716	5.282814	1.452011	0.2282055	0.3083756
"KRT18P46"	-0.1391065	5.621586	1.451662	0.2282615	0.3084171
"SNN"	0.120169	8.643372	1.45092	0.2283803	0.3085435
"RP11-936I5.1"	0.1281149	8.396888	1.450197	0.2284964	0.3086662
"RP11-309H21.4"	0.1813077	5.944934	1.450006	0.228527	0.3086734
"SPTY2D1"	-0.1446044	6.292333	1.449565	0.2285978	0.3087348
"WBP2"	-0.4645522	1.288718	1.448579	0.2287561	0.3089144
"RPS7P2"	-0.1425274	6.865044	1.448359	0.2287914	0.3089278
"WI2-3308P17.2"	0.1579863	6.103718	1.447806	0.2288803	0.3090137
"DLAT"	-0.1173671	6.75235	1.446384	0.2291091	0.3092885
"CCT8L2"	-0.1482184	8.255809	1.445812	0.2292011	0.3093784
"RP11-72M10.2"	0.1683069	2.906504	1.443851	0.2295172	0.3097708
"TRAV11"	-0.2367468	4.121099	1.442328	0.2297629	0.3100681
"AC008410.1"	0.1857551	1.480158	1.441964	0.2298218	0.3101134
"CTD-2583A14.8"	-0.1821699	4.591818	1.440647	0.2300346	0.3103662
"DOK1"	0.1379728	3.339214	1.439835	0.230166	0.3105091
"DGCR9"	-0.1176138	5.514859	1.43943	0.2302316	0.3105633
"ZMAT3"	0.3859877	3.367608	1.436849	0.2306499	0.3110932
"MROH8"	-0.1188131	6.055607	1.434355	0.231055	0.3116052
"RP11-236P24.3"	-0.1081648	5.818384	1.433106	0.2312582	0.3118447
"RP11-63A23.2"	-0.1366892	6.462766	1.432451	0.2313648	0.311954
"AL034553.1"	0.1092798	7.127276	1.432149	0.231414	0.3119858
"RP11-90E5.1"	-0.2465515	4.136394	1.431524	0.2315158	0.3120886
"AC007040.8"	0.1129432	7.578687	1.431119	0.2315819	0.3121432
"AP004242.1"	0.1460854	3.91238	1.430533	0.2316775	0.3122376
"SNRNP27"	0.2732683	3.294696	1.4296	0.2318297	0.3124083
"CTC-529P8.1"	-0.3969378	3.121159	1.427975	0.2320953	0.3127316
"LINC00322"	-0.1339601	7.717205	1.426431	0.2323478	0.3130373
"RP11-170N16.2"	0.1748696	5.546759	1.425492	0.2325016	0.31321
"RN7SL690P"	0.1099388	5.440161	1.424327	0.2326925	0.3134325
"ZNRF2P2"	-0.3755561	3.291341	1.423271	0.2328657	0.3136016
"RPS29P20"	0.1404465	5.402849	1.423249	0.2328694	0.3136016
"RN7SL428P"	-0.2333917	3.040078	1.421738	0.2331176	0.3139012
"RN7SL266P"	0.3465921	0.9005627	1.421354	0.2331806	0.3139514
"RP6-11O7.2"	0.1179579	9.885915	1.416898	0.2339146	0.3149049
"AC013394.2"	0.2868867	6.013822	1.416099	0.2340466	0.3150479
"ARL16"	-0.2245101	3.855563	1.415409	0.2341605	0.3151664
"SLC38A3"	-0.1480768	7.213934	1.41431	0.2343422	0.3153761
"AKAP10"	-0.2650514	5.787282	1.414112	0.234375	0.3153856
"DSTNP4"	-0.13148	7.974956	1.412636	0.2346193	0.3156795
"AC092832.1"	0.1179701	5.785194	1.407048	0.2355471	0.3168929
"IGFBP1"	-0.2545896	5.435058	1.405252	0.2358461	0.3172602
"MVP"	0.1151213	6.211492	1.404376	0.2359923	0.3174032
"RNU6-283P"	0.1485581	6.951225	1.404303	0.2360044	0.3174032
"SPINK1"	0.1945847	5.763224	1.403548	0.2361305	0.3175377
"RN7SKP157"	0.1271543	5.544954	1.402912	0.2362366	0.3176455
"NCBP1"	0.1854483	2.201714	1.401501	0.2364724	0.3179274
"CX3CL1"	-0.1232937	4.445	1.400991	0.2365576	0.318007
"RP11-159G9.5"	0.1324988	5.745518	1.400032	0.2367182	0.3181878
"SMAD5-AS1"	-0.2327616	4.835019	1.399511	0.2368054	0.3182621
"CTB-36O1.7"	0.1729905	3.840782	1.399391	0.2368256	0.3182621
"BCDIN3D-AS1"	0.1150328	5.538543	1.397449	0.2371511	0.3186545
"RASSF6"	-0.1225233	5.786411	1.397338	0.2371698	0.3186545
"CTD-2050I18.1"	-0.1015864	7.542132	1.396629	0.2372889	0.3187794
"RP11-353N4.1"	-0.172831	2.444586	1.395599	0.2374618	0.3189766
"RP11-684B2.3"	0.1842276	5.6097	1.392716	0.2379469	0.319593
"CTD-2085J24.5"	-0.2234972	7.630391	1.392402	0.2379999	0.31962
"CTD-2291D10.4"	-0.1225461	5.152717	1.392286	0.2380194	0.31962
"RP11-438N5.4"	-0.1367178	3.981617	1.391202	0.2382022	0.3198304
"RP11-360D2.1"	0.1601571	7.382436	1.389753	0.2384468	0.3201236
"RN7SL395P"	0.1180203	5.568681	1.389353	0.2385145	0.3201792
"RP11-553P9.1"	-0.1386269	6.595774	1.387262	0.238868	0.3206048
"NFIA"	-0.6938535	0.9639736	1.387167	0.238884	0.3206048
"CETN4P"	0.11078	5.75274	1.386033	0.2390762	0.3208274
"RP11-511H9.3"	-0.1849923	4.840167	1.385769	0.2391209	0.3208285
"GNAZ"	0.1033426	7.058719	1.385718	0.2391296	0.3208285
"MIR192"	0.1456797	5.052617	1.384623	0.2393153	0.3210423
"AC108004.2"	0.1237714	6.573227	1.384315	0.2393676	0.3210528
"DAZAP1"	-0.1129715	5.499447	1.384267	0.2393757	0.3210528
"RP11-1042B17.3"	0.1630809	3.783926	1.38406	0.2394107	0.3210645
"RN7SL845P"	0.1069885	9.383336	1.383657	0.2394792	0.3211211
"RP11-160A9.3"	-0.1213334	6.478247	1.383304	0.2395391	0.3211661
"CTB-111F10.1"	-0.1157867	6.474115	1.380506	0.240015	0.3217688
"LIMD1-AS1"	0.1719655	3.448956	1.37991	0.2401164	0.3218694
"PAPPA-AS1"	0.1390893	5.575512	1.379538	0.2401799	0.3219191
"CTD-3184A7.4"	-0.1998187	2.991705	1.378074	0.2404295	0.3222182
"CLUHP3"	-0.2135189	2.577581	1.377466	0.2405332	0.3223219
"RP11-115C21.4"	-0.1396462	5.337167	1.376663	0.2406704	0.3224703
"RP11-521O16.2"	0.1289685	7.611421	1.374567	0.2410288	0.3229151
"NRP2"	-0.1019637	5.788883	1.374178	0.2410954	0.3229688
"AC092642.1"	-0.1290075	7.47603	1.373644	0.2411867	0.3230317
"RNA5SP260"	-0.1918265	3.015912	1.373559	0.2412013	0.3230317
"RP11-429O2.1"	-0.1310636	6.2308	1.37344	0.2412217	0.3230317
"RP1-136J15.1"	-0.3087965	1.172972	1.372324	0.2414131	0.3232301
"RP11-527H14.2"	-0.2914155	2.428857	1.372195	0.241435	0.3232301
"RP11-475J5.6"	0.1250304	5.737981	1.372043	0.2414612	0.3232301
"LINC01078"	0.1070662	7.810287	1.371889	0.2414875	0.3232301
"RNU6-816P"	0.1342589	4.335211	1.371803	0.2415023	0.3232301
"AC104131.1"	-0.1698848	4.706271	1.36707	0.2423159	0.3242835
"GUSBP2"	-0.1257277	6.175673	1.365317	0.2426181	0.3246523
"TCF25"	-0.1839689	3.149953	1.364597	0.2427424	0.3247824
"RP4-792G4.2"	-0.1465044	3.792796	1.364445	0.2427685	0.3247824
"DNAL1"	-0.1784529	2.265235	1.363291	0.2429679	0.3250135
"RP11-527H14.1"	-0.09584766	6.788045	1.362789	0.2430547	0.325094
"MMP24"	0.1485122	6.21107	1.362277	0.2431432	0.3251767
"Z95114.6"	0.2933723	3.504173	1.360291	0.2434871	0.325601
"RNU4-26P"	0.2014605	3.952995	1.358918	0.2437252	0.3258836
"MIR4742"	-0.369657	0.8568601	1.358743	0.2437554	0.3258883
"CTC-523E23.6"	-0.2449885	2.225836	1.358455	0.2438054	0.3259195
"DARS2"	-0.1655643	3.403899	1.35491	0.2444216	0.3267075
"RP11-348M17.2"	0.2384332	2.188291	1.352065	0.2449175	0.3273344
"RP11-177G23.2"	-0.142229	5.036456	1.350475	0.2451951	0.3276696
"ATXN10"	-0.2731341	6.127286	1.349802	0.2453128	0.3277909
"TMEM230"	0.2390732	3.000976	1.349117	0.2454325	0.327915
"RASAL3"	-0.240721	6.492101	1.34661	0.2458717	0.3284659
"AC073089.1"	-0.13365	6.52784	1.344363	0.2462659	0.3289565
"AC008122.1"	-0.1309022	8.436891	1.343375	0.2464397	0.3291526
"KCNA2"	0.1527383	7.88186	1.342052	0.2466724	0.3294274
"AC105760.2"	-0.1695812	2.164988	1.341591	0.2467536	0.3294998
"CTC-444N24.8"	0.1550023	4.906498	1.340746	0.2469024	0.3296623
"RPL19P18"	-0.1479092	3.00156	1.34003	0.2470287	0.3297949
"RP11-53B2.6"	-0.1561266	3.141775	1.338913	0.2472257	0.3300219
"PCDHB12"	0.1202419	5.000662	1.338102	0.2473689	0.3301769
"RP11-231C14.4"	-0.2157617	2.915208	1.336438	0.2476631	0.3305334
"AC018450.1"	-0.1158114	4.344998	1.336283	0.2476905	0.3305338
"CTD-2302A16.2"	0.1712507	2.498982	1.335794	0.2477771	0.3306132
"ANGPT4"	-0.1454065	4.88387	1.334717	0.2479678	0.3308065
"MPZL2"	0.225214	1.682859	1.33467	0.2479761	0.3308065
"RP11-592B15.8"	0.1415862	4.556096	1.332196	0.248415	0.3313557
"CTD-2561B21.5"	-0.1881504	4.742047	1.331908	0.2484661	0.3313877
"FZD2"	0.4077702	2.624289	1.328869	0.2490065	0.3320721
"AC092638.2"	-0.2026643	3.366915	1.328633	0.2490485	0.3320744
"CTD-2248H3.1"	-0.2809515	4.68313	1.328409	0.2490884	0.3320744
"RP11-386M24.3"	-0.2196814	3.332934	1.328337	0.2491013	0.3320744
"RN7SL552P"	-0.1169933	4.60717	1.328249	0.249117	0.3320744
"AC008267.1"	0.1371883	5.069908	1.327719	0.2492114	0.332164
"AC110299.5"	0.1775788	3.426551	1.324812	0.2497302	0.3328191
"RNU6-1195P"	0.1313155	5.52433	1.323777	0.2499153	0.3330294
"AP001255.2"	0.1215391	5.52501	1.323277	0.2500047	0.3331122
"RP4-668G5.1"	-0.1837091	5.687054	1.321776	0.2502736	0.333434
"RP3-324O17.4"	-0.1869887	2.120355	1.321356	0.2503488	0.3334978
"CPN1"	0.1231584	5.441644	1.321102	0.2503945	0.3335222
"MRPS31"	-0.1204387	6.122102	1.320887	0.2504328	0.333537
"UGP2"	-0.1048507	5.781104	1.320628	0.2504794	0.3335626
"RBM22P9"	0.1078616	5.226702	1.318571	0.2508487	0.3339986
"PRKAR1B"	-0.1874423	5.924019	1.318499	0.2508616	0.3339986
"RP13-297E16.4"	0.1427908	6.394912	1.317862	0.2509762	0.3341148
"BX664739.1"	-0.1205149	6.159849	1.317393	0.2510605	0.3341906
"COMMD3"	-0.128235	6.713143	1.316473	0.2512261	0.3343745
"RP11-407G23.3"	-0.3194106	4.015283	1.316251	0.251266	0.3343912
"RP1-181J22.1"	0.1152115	6.024582	1.315114	0.2514708	0.3346272
"AC002477.1"	-0.1875842	2.197983	1.313041	0.2518449	0.3350885
"RP5-902P8.12"	0.1426703	3.743019	1.310966	0.2522198	0.3355508
