"identifier"	"translatedmRNA.apvEff"	"translatedmRNA.apvRvmPAdj"	"totalmRNA.apvEff"	"totalmRNA.apvRvmPAdj"	"translation.apvEff"	"translation.apvRvmPAdj"	"buffering.apvEff"	"buffering.apvRvmPAdj"	"singleRegMode"
"RP11-167N5.5"	"RP11-167N5.5"	-0.513234139431415	0.0154364383708065	-0.454145553054679	0.0105970653858211	-0.0752688634827541	0.852196078852921	-0.131624053293274	0.542132132025629	"abundance"
"RP11-167P22.5"	"RP11-167P22.5"	-0.132288440340018	0.156045872983113	-0.052503878714143	0.281291678957415	0.492981342150244	0.137990829461256	-0.0460767387336185	0.67366218947598	"background"
"RP11-168C9.1"	"RP11-168C9.1"	0.0189700133755277	0.817807435433957	-0.0930211312822529	0.166079927533154	0.114547977468474	0.605719141686406	-0.10599974218647	0.366301667779284	"background"
"RP11-168J19.2"	"RP11-168J19.2"	-0.520723750166707	0.00977191966281266	-0.759076058721528	0.00233734362983759	-1.03896957376977	0.148074709522506	-0.997479814828178	0.0415590922750217	"abundance"
"RP11-168O16.1"	"RP11-168O16.1"	0.220922032943347	0.247138333290705	-0.00776851738057749	0.986958208964617	0.223836824416293	0.336464902970722	-0.589106594755019	0.0496081677875718	"background"
"RP11-168P13.1"	"RP11-168P13.1"	0.503123536472527	0.324233230521407	0.294675465271325	0.237528501602363	0.429730924788395	0.616878985805289	0.26656607058153	0.466226296765644	"background"
"RP11-168P8.3"	"RP11-168P8.3"	-0.629966217570639	0.0119700518876618	-0.870180580274884	0.00500101548794749	0.0481347446057296	0.869107037884699	-0.290480262783573	0.243319451750497	"abundance"
"RP11-169E6.4"	"RP11-169E6.4"	0.297907107064525	0.0454389281308119	0.338737725565542	0.00380960009608661	-0.534511224715224	0.22103561455804	0.308440765632301	0.0857826342402508	"abundance"
"RP11-169K16.9"	"RP11-169K16.9"	1.21066014005445	0.0247888714727609	1.14261861975978	0.00628315385079914	-0.0770194667853428	0.943592250791468	0.692230353726436	0.168295194482979	"abundance"
"RP11-169K19.1"	"RP11-169K19.1"	0.369183690358505	0.0196233391694483	0.231101984480499	0.162363992729551	0.387434848900734	0.226694615498924	0.327689139146208	0.245708216561376	"background"
"RP11-169L17.3"	"RP11-169L17.3"	-0.547204443099114	0.0352156965655588	0.206545274748382	0.232618163053876	-0.357697068911822	0.279118190979805	-0.197970647887363	0.420339493860734	"background"
"RP11-169N13.4"	"RP11-169N13.4"	0.0329422616371247	0.718871910445517	0.129872001844527	0.0469721551911391	0.133142587667525	0.590831913971529	0.131792614258921	0.280655118064133	"background"
"RP11-16C1.1"	"RP11-16C1.1"	0.0169204973887283	0.88262099076509	-0.215183499358478	0.0235339843215553	-0.101015527816557	0.794125017090184	-0.212963197556316	0.16744942047809	"background"
"RP11-16C18.3"	"RP11-16C18.3"	0.692717534537579	0.00848223050869646	0.685757334092296	0.00305808943743602	-0.134287580021379	0.657660277269395	0.320369834229525	0.126895702312839	"abundance"
"RP11-16E12.1"	"RP11-16E12.1"	0.818793943312887	0.00374637090384507	0.699962452026021	0.00235802323057758	0.505009913568809	0.375921038132098	0.272243951353756	0.382003484326913	"abundance"
"RP11-16E23.3"	"RP11-16E23.3"	-0.0464600245915818	0.536625336399281	-0.0507512607326452	0.49319661501929	-0.0766222134230334	0.717937075655692	-0.114676814809757	0.340709167978069	"background"
"RP11-16F15.2"	"RP11-16F15.2"	-0.132777345639547	0.362349046778037	-0.358283947684273	0.012489403491292	-0.768038894824291	0.0794623369210902	-0.432269715315072	0.0559701078346338	"background"
"RP11-16L14.2"	"RP11-16L14.2"	-0.310579938284679	0.711327465523406	-0.305942415278154	0.44077658122324	-0.846012538521344	0.34630697805681	-0.427337702814412	0.246615359906977	"background"
"RP11-170L3.2"	"RP11-170L3.2"	0.743362661002131	0.00407093496047998	0.586854433700468	0.0025495270511478	0.285334812038166	0.394804672839164	0.203202351377918	0.374942854962774	"abundance"
"RP11-170L3.7"	"RP11-170L3.7"	-0.260830942340596	0.213026881431471	-0.0813536512358231	0.684034687454193	-0.208033676598682	0.504486220513643	0.10465718961749	0.70386752825779	"background"
"RP11-170N16.1"	"RP11-170N16.1"	0.787677781972135	0.00898771408382293	0.809329705397393	0.00602015732298129	0.0462494587933646	0.913104240263274	0.152688306269434	0.638987872042529	"abundance"
"RP11-170N16.2"	"RP11-170N16.2"	0.213077764280927	0.129858469958979	0.170240339945927	0.12770808557589	0.0865001246632295	0.747188933858891	0.0642830605910043	0.674113795722199	"abundance"
"RP11-170N16.3"	"RP11-170N16.3"	0.273081849510626	0.2183632336013	-0.231875093173797	0.180115064237785	0.350236974493607	0.392912218648547	-0.286189559855417	0.305102281111468	"background"
"RP11-171A24.3"	"RP11-171A24.3"	0.115059964354572	0.216440545647542	0.10242853061777	0.555320258301298	0.121179479441655	0.604175005724613	0.158139833565856	0.545397457889343	"background"
"RP11-171I2.1"	"RP11-171I2.1"	-0.0229029309793223	0.811486306547545	-0.0688011703658562	0.415877394743272	0.0184120513774126	0.944696578237148	-0.054582927346809	0.682899001195583	"background"
"RP11-171I2.2"	"RP11-171I2.2"	-0.903609798884885	0.0070649761121726	-0.831812306814212	0.0046829353890195	-0.317529931634561	0.657558107759308	-0.372084167921095	0.208905216070966	"abundance"
"RP11-171I2.4"	"RP11-171I2.4"	0.183063949256375	0.127014038425279	0.191492828505774	0.037375688509809	0.0618061893529496	0.863752990593156	0.152417853869808	0.298038578541985	"abundance"
"RP11-171N4.4"	"RP11-171N4.4"	-0.24080209319574	0.0448372733299851	-0.384593506517576	0.00842586464562488	0.00155773234058154	0.996635349254091	-0.230954111871303	0.183774240726015	"abundance"
"RP11-172C16.5"	"RP11-172C16.5"	-0.419812015654442	0.290331624528732	-0.68319705171498	0.0952390513797922	-0.877037788592663	0.286193313638718	-0.921258052177621	0.117354499047643	"buffering"
"RP11-173A16.1"	"RP11-173A16.1"	0.201138907753606	0.423198550394305	0.0407217976472047	0.878050424950962	0.21989929778856	0.584432553209159	0.144645029286414	0.6842318826705	"background"
"RP11-173A8.2"	"RP11-173A8.2"	-0.527470604236908	0.0833470689069093	-0.78524481355649	0.00337777698744693	-1.16846210837194	0.398445338134006	-0.857665918521051	0.0517555505906016	"abundance"
"RP11-173D14.3"	"RP11-173D14.3"	-0.921752662695851	0.00469512729130114	-0.740944821996609	0.00475592397603889	-0.281505724197282	0.480775896864309	-0.0129902067148873	0.950437286704345	"abundance"
"RP11-173D3.1"	"RP11-173D3.1"	0.144788101771661	0.163545427633878	0.0925855268848315	0.31107021330976	0.123001360561386	0.612247467606239	0.0522275702357566	0.744872862645775	"background"
"RP11-173E2.1"	"RP11-173E2.1"	0.512879669253731	0.055135435820839	0.320304611694366	0.151540571751808	0.458537510817793	0.336464902970722	0.234771934488154	0.472274705820225	"background"
"RP11-173E2.2"	"RP11-173E2.2"	0.817638111720234	0.00417884164518018	0.706433455912849	0.00177005699735288	-0.288015332122687	0.511965394128287	0.433681378920445	0.0829675521645313	"abundance"
"RP11-173M1.3"	"RP11-173M1.3"	-0.459333747755322	0.0119144411153198	-0.638498435527364	0.00179499599186697	1.08273792099615	0.124608250490818	-0.493073284751098	0.0513839247450299	"abundance"
"RP11-173P15.5"	"RP11-173P15.5"	0.575547342516559	0.0200294369126127	0.639248518956123	0.00422374671008533	0.30767505047212	0.653500504242839	0.550517674605963	0.0798186739299945	"abundance"
"RP11-174G17"	"RP11-174G17"	1.03404904445548	0.0236811633490907	1.08404233079158	0.019860952368026	1.42926907299088	0.153087298651665	1.46837336383886	0.155010254989133	"abundance"
"RP11-174G17.2"	"RP11-174G17.2"	-0.30424104873469	0.0105060559436534	-0.157782699752633	0.0423546295875083	-0.36412749035488	0.186830510610136	-0.889863398650533	0.037255450307249	"abundance"
"RP11-174O3.4"	"RP11-174O3.4"	-0.792775972434784	0.00568417089874017	-0.780698261867376	0.00388525529574934	-0.616362399596281	0.325647619611764	-0.613447175970716	0.169851559958475	"abundance"
"RP11-175B12.2"	"RP11-175B12.2"	-0.312508540795967	0.019898372682822	-0.044513638444454	0.392350348215423	-0.284851804654902	0.28527500713887	-0.0189725694040703	0.877811412076297	"background"
"RP11-175I17.6"	"RP11-175I17.6"	-0.0316076168530189	0.849292785736389	-0.0456496743405859	0.570959204242925	-0.00520759354301503	0.989441355186851	-0.0420445524092656	0.76499965554552	"background"
"RP11-175M2.1"	"RP11-175M2.1"	-0.437501432337004	0.051830401922637	-0.151527916456968	0.113610920821668	-0.213355522635097	0.499774494963272	-0.0320527043619669	0.84093651784882	"abundance"
"RP11-175P19.2"	"RP11-175P19.2"	-0.242058503794249	0.11991021023383	-0.144744098046668	0.0777218758961273	-0.232476523579216	0.549284199039202	-0.142060562716459	0.34858513538203	"abundance"
"RP11-176F3.7"	"RP11-176F3.7"	0.370767670515498	0.0397424456251037	0.289436796501942	0.0684105859497974	0.268908399519256	0.460351368984833	0.148919007084691	0.500969177641615	"abundance"
"RP11-176N18.2"	"RP11-176N18.2"	0.244809018336568	0.304652871574498	0.434012775779077	0.287969683777134	0.00231288687828757	0.992530356989349	0.00270026598649975	0.984592156832359	"background"
"RP11-177C12.4"	"RP11-177C12.4"	-0.419114652798674	0.033383461194622	-0.21635034736805	0.163404832864731	-0.599559653935243	0.119840663153117	-0.617420143401484	0.0532715190714613	"background"
"RP11-177G23.2"	"RP11-177G23.2"	-0.119513167208337	0.253088337732119	0.0463621134685015	0.628822728597907	-0.102663048728872	0.669282077983718	-0.00658742474484786	0.971549602907937	"background"
"RP11-177H13.2"	"RP11-177H13.2"	0.822167991597077	0.227247471373354	0.890972387298712	0.124927133022497	0.492260338999749	0.730970158892907	0.694797103367858	0.425673684421545	"background"
"RP11-178F10.1"	"RP11-178F10.1"	1.31775580566825	0.0168174448568383	1.03491637355408	0.00913326818229627	1.77861174711691	0.220662950099653	1.27543358882795	0.0783373080391992	"abundance"
"RP11-178F10.2"	"RP11-178F10.2"	-0.691213069652773	0.00549325383928102	-0.620945429612714	0.0355383357224522	-0.521708098729706	0.174945865159536	0.429993171388236	0.306160264845513	"abundance"
"RP11-178F10.3"	"RP11-178F10.3"	0.535465134440996	0.00749591676990948	0.477740915494706	0.00361823761675882	1.08847883407141	0.113021605078576	0.760233871976181	0.045594142270615	"abundance"
"RP11-178H8.3"	"RP11-178H8.3"	-0.699211652360403	0.00610834879521113	-0.720969223619677	0.00247143484593998	-0.626867798149656	0.480847762382328	-0.684609401846858	0.145623606062778	"abundance"
"RP11-178L8.1"	"RP11-178L8.1"	0.144663170474477	0.246391338058102	-0.133569677869884	0.201022264209982	0.260900525996928	0.346040209065295	-0.226877266940671	0.179635476361551	"background"
"RP11-178L8.9"	"RP11-178L8.9"	-0.887238051747345	0.0693114627318952	-0.884146443024364	0.0149714885265999	-0.268734848565904	0.76774181996442	-0.686286910596748	0.181296923193684	"abundance"
"RP11-179A18.1"	"RP11-179A18.1"	0.153198412943665	0.12437138803445	0.300568663644117	0.00574563601065252	0.532242728936685	0.158161351066351	0.336154481413498	0.0796350959157491	"abundance"
"RP11-179A7.2"	"RP11-179A7.2"	0.309338164484051	0.376050417336172	-0.276404577348588	0.445718757649066	0.0911421501300822	0.81642968690277	0.000696771704623345	0.99774028835465	"background"
"RP11-179B15.2"	"RP11-179B15.2"	1.33853199137172	0.00357629289679827	1.23179785570938	0.00223822657909134	1.94771926117071	0.0442296358964418	2.58520940449177	0.0435333122228321	"abundance"
"RP11-179B2.2"	"RP11-179B2.2"	0.44904698702217	0.0265730647959074	0.532626538417758	0.0210924527076654	0.187258424136609	0.663195547506245	0.22065388266387	0.369979312706946	"abundance"
"RP11-179D22.1"	"RP11-179D22.1"	-0.412204678141101	0.0169371797261575	-0.431478916725393	0.00373972742849256	0.299777152820472	0.357620595574847	-0.260105784573023	0.161910602490307	"abundance"
"RP11-179G8.1"	"RP11-179G8.1"	0.556284953629424	0.00463981801365731	0.36348436848022	0.00571097875084632	0.58146692082222	0.140122565835205	0.39497644262079	0.0862287414066819	"abundance"
"RP11-179H18.5"	"RP11-179H18.5"	-0.804763456775236	0.0037789963479771	-0.624586283938295	0.00188229532864662	0.0387372099649905	0.905402877686491	-0.175410091039289	0.264972771198098	"abundance"
"RP11-179H18.8"	"RP11-179H18.8"	-0.144478457597456	0.190012696377199	-0.228437979923402	0.0104962064227518	0.267428412447421	0.449797480611258	-0.211760572304633	0.14741992089537	"background"
"RP11-17A1.3"	"RP11-17A1.3"	1.37387012312658	0.0100939685069298	0.825070797050098	0.0428560160605731	0.727573875409478	0.205621614111752	-0.403278846068679	0.292671429854725	"abundance"
"RP11-17A4.3"	"RP11-17A4.3"	0.220821543019748	0.146279541274682	0.0943427827030092	0.310992379054707	0.0764544344084275	0.720844105478466	-0.045471659983308	0.683261152848699	"background"
"RP11-17E2.2"	"RP11-17E2.2"	0.501502027343276	0.0274514289911584	0.660947234759091	0.011810996637507	0.0389781907937119	0.905402877686491	0.28802046989237	0.215647521288255	"abundance"
"RP11-17G11.1"	"RP11-17G11.1"	-0.0187629361117976	0.79281715244467	-0.175104076758163	0.0389766053066628	0.014989283305848	0.952296928163558	-0.16706898683391	0.231308474240464	"background"
"RP11-17J14.2"	"RP11-17J14.2"	0.0199537573748416	0.768980749488184	0.0178568850012062	0.756255634722001	0.0221751799341923	0.924155860214509	0.0252038216908241	0.835065515103746	"background"
"RP11-17M16.1"	"RP11-17M16.1"	1.10622281318832	0.00374637090384507	1.16511851152816	0.00851570432564613	1.5332078432549	0.0496357865981189	3.50427950277149	0.054712797944651	"abundance"
"RP11-17M16.2"	"RP11-17M16.2"	0.773942493130134	0.00374637090384507	0.650574110132802	0.00184642180365977	1.03642384221015	0.0863099252204917	0.842748849122185	0.0820528813755367	"abundance"
"RP11-180C16.1"	"RP11-180C16.1"	-1.15168484411381	0.116293422936538	-0.751569371519826	0.0778879598184049	-1.55297594969234	0.277541543339838	-0.938274766270061	0.224245521004578	"abundance"
"RP11-180I22.2"	"RP11-180I22.2"	-0.200157250230629	0.326715133049503	-0.181391914679225	0.191900793953174	-0.0236117033963303	0.952167515088091	-0.100966096737414	0.566996420535325	"background"
"RP11-180M15.3"	"RP11-180M15.3"	-0.0737467920814572	0.346813930051955	-0.148761558142064	0.0376042216748754	-0.222501822245103	0.372027536264604	-0.173946564346307	0.196424114170961	"background"
"RP11-180N14.1"	"RP11-180N14.1"	0.323416193918785	0.0288064143891144	0.241177297902073	0.00974489193989639	-0.0643969890339111	0.836766614001646	0.196517751085311	0.178758984162553	"abundance"
"RP11-181C21.6"	"RP11-181C21.6"	0.517991662200509	0.00646945617050218	0.317093967618245	0.0120764872452047	0.205682217528219	0.416384815503407	-0.119108756357416	0.478949916880464	"abundance"
"RP11-181D18.4"	"RP11-181D18.4"	-0.425431667520924	0.0103878524085465	-0.277654724441686	0.0129375677846676	-0.47004402693168	0.304409222164563	-0.314602045312249	0.197058037885345	"abundance"
"RP11-182E14.1"	"RP11-182E14.1"	-0.362446813746226	0.262413687762557	-0.705327918661521	0.056728406401211	0.0521637216808367	0.946600660410584	-0.51077592546564	0.230515967967369	"background"
"RP11-182J1.13"	"RP11-182J1.13"	-0.0714656648123873	0.396635967379422	-0.177659121536588	0.0241288533582927	-0.226832216419965	0.382303270251259	-0.19289302422982	0.171862996783387	"background"
"RP11-182J1.14"	"RP11-182J1.14"	0.574081235093908	0.0127538013502597	0.538291069649595	0.00276892676266566	-0.640977474325733	0.141547456114243	0.301518139250967	0.0880170385253641	"abundance"
"RP11-182J23.1"	"RP11-182J23.1"	-0.140177786290047	0.306059021261752	-0.225120502203404	0.0164280480998261	0.291151175259514	0.361082955317431	-0.19907928263939	0.170368981064413	"background"
"RP11-182L21.6"	"RP11-182L21.6"	-0.480916697571054	0.414240544657554	-0.512664729544906	0.0613234851535551	-1.16847268860022	0.430675825709333	-0.601756245278195	0.128889620026788	"background"
"RP11-183C12.1"	"RP11-183C12.1"	-0.0929916859237019	0.633311481999132	-0.68437546437575	0.34058576313247	-0.196347185913062	0.567978039343624	-0.894139470037331	0.300007312106853	"background"
"RP11-183E24.1"	"RP11-183E24.1"	-0.841586927334084	0.00942686915789363	-0.762979479211351	0.022134076730691	-0.404614324319199	0.37518982069764	0.119004849721097	0.665297665352693	"abundance"
"RP11-183E24.2"	"RP11-183E24.2"	-0.351971170866097	0.201840101219132	0.0564818365888378	0.749956848985401	-0.345777470444555	0.463686108947145	0.0384311564493915	0.894295742089503	"background"
"RP11-183E9.2"	"RP11-183E9.2"	-1.80203488746426	0.00830453346972756	-1.73374783720419	0.00333171499249338	-0.248074207781468	0.898537063828791	-0.95875169649086	0.270872329853418	"abundance"
"RP11-183K14.1"	"RP11-183K14.1"	-0.462327140047468	0.282988417319104	-1.31131451159107	0.0110843674086337	-0.143530947020952	0.930464092007013	-1.25260800123285	0.0818070956963274	"buffering"
"RP11-184A2.2"	"RP11-184A2.2"	0.15936783115463	0.0569214996549196	0.0949151972875377	0.106970467599104	0.143873081792738	0.504486220513643	0.0381373895100019	0.747193642104947	"abundance"
"RP11-184D12.1"	"RP11-184D12.1"	-0.417469454857442	0.0594646911743222	-0.482275205190541	0.0518849440180895	-0.199345239728419	0.651089639860353	-0.230686473833638	0.412063635634183	"abundance"
"RP11-184E9.2"	"RP11-184E9.2"	-0.814469575419744	0.00382988277185148	-0.641593511464278	0.00683066423815452	-0.790450540174515	0.145999559301655	-0.559695180695161	0.459840714189309	"abundance"
"RP11-184J23.2"	"RP11-184J23.2"	0.0280110802476399	0.679796193970089	-0.0691770819179487	0.387702855072859	0.0400450887479007	0.858303165781326	-0.119033140073825	0.379792631003393	"background"
"RP11-184M15.2"	"RP11-184M15.2"	-0.594521991161773	0.0612172677176738	-0.855534773881312	0.0172284572083873	-1.34571804068429	0.102835459387	-1.29883077822741	0.0513839247450299	"abundance"
"RP11-185B14.1"	"RP11-185B14.1"	1.05658825451219	0.0174058459983354	0.802231908698324	0.00919936490416707	-0.184213730790835	0.717937075655692	0.199377193345374	0.332334368590308	"abundance"
"RP11-185E8.1"	"RP11-185E8.1"	0.397683359218181	0.00572179301155582	0.432597990228204	0.012123685789182	0.414850621275892	0.160049651474734	1.88770942277714	0.0642681975835463	"abundance"
